ID,Season,Date,Home Team Api ID,Away Team Api ID,Home Team Goals,Away Team Goals
934,2011/2012,2011-08-13,9987,10000,2,2
935,2011/2012,2011-08-13,9991,9985,3,1
938,2011/2012,2011-08-13,8571,9984,2,0
940,2011/2012,2011-08-13,9998,9997,4,2
943,2011/2012,2012-03-21,9987,9991,3,1
944,2011/2012,2012-03-21,1773,9997,3,1
945,2011/2012,2012-03-21,9994,9984,1,0
946,2011/2012,2012-03-21,8571,9993,2,0
947,2011/2012,2012-03-21,8203,9985,1,2
949,2011/2012,2011-08-21,9985,8571,3,1
950,2011/2012,2011-08-20,9997,9994,0,2
952,2011/2012,2011-08-20,1773,8203,1,2
955,2011/2012,2011-08-20,9984,9987,3,2
958,2011/2012,2011-08-27,9987,8203,0,0
960,2011/2012,2011-08-28,9993,9985,1,1
961,2011/2012,2011-08-27,9994,1773,0,1
962,2011/2012,2011-08-27,8571,9997,4,0
963,2011/2012,2011-08-27,9998,10000,3,1
967,2011/2012,2011-09-09,9997,9987,3,4
968,2011/2012,2011-09-11,10000,9991,1,3
969,2011/2012,2011-09-10,1773,9998,3,1
971,2011/2012,2011-09-10,9984,9993,2,1
973,2011/2012,2011-09-18,9987,9985,3,0
975,2011/2012,2011-09-17,9993,10000,2,0
977,2011/2012,2011-09-17,8571,1773,2,0
978,2011/2012,2011-09-17,9998,8203,5,1
983,2011/2012,2011-09-25,9985,9984,0,0
984,2011/2012,2011-09-24,9997,9991,3,4
985,2011/2012,2011-09-24,10000,8571,1,0
986,2011/2012,2011-09-24,1773,9987,1,1
987,2011/2012,2011-09-24,8203,9994,0,2
991,2011/2012,2011-10-01,9991,1773,6,1
993,2011/2012,2011-10-01,8571,8203,1,0
994,2011/2012,2011-10-01,9998,9994,3,3
996,2011/2012,2011-10-01,9984,9997,2,2
998,2012/2013,2012-07-28,9993,9994,2,4
999,2012/2013,2012-07-28,9998,1773,5,2
1000,2012/2013,2012-07-29,9985,10000,0,1
1001,2012/2013,2012-07-28,8203,9986,4,2
1004,2012/2013,2012-07-29,9987,9984,3,3
1007,2012/2013,2012-10-05,9993,9991,2,2
1008,2012/2013,2012-10-06,9986,1773,0,4
1009,2012/2013,2012-10-06,10000,9984,3,1
1011,2012/2013,2012-10-06,8203,8571,0,2
1012,2012/2013,2012-10-06,8475,9998,2,2
1014,2012/2013,2012-10-20,9987,9993,3,0
1015,2012/2013,2012-10-20,9991,8571,0,1
1016,2012/2013,2012-10-20,10000,9994,0,3
1019,2012/2013,2012-10-21,9998,9985,3,1
1020,2012/2013,2012-10-20,9984,8203,1,2
1022,2012/2013,2012-10-26,9985,9984,2,1
1023,2012/2013,2012-10-27,9991,9998,2,0
1024,2012/2013,2012-10-27,9993,1773,1,3
1026,2012/2013,2012-10-28,8571,9987,1,1
1028,2012/2013,2012-10-27,8475,10000,0,2
1030,2012/2013,2012-10-31,9987,9985,0,2
1031,2012/2013,2012-10-31,10000,9986,4,1
1032,2012/2013,2012-10-31,1773,8203,3,1
1033,2012/2013,2012-10-31,9994,8475,2,0
1035,2012/2013,2012-10-31,9998,8571,1,0
1036,2012/2013,2012-10-31,9984,9993,3,1
1038,2012/2013,2012-11-04,9985,1773,2,0
1039,2012/2013,2012-11-03,9991,9987,1,2
1040,2012/2013,2012-11-03,9993,8475,1,2
1041,2012/2013,2012-11-03,9986,9994,0,2
1044,2012/2013,2012-11-03,9998,9984,3,2
1046,2012/2013,2012-11-11,9987,9998,5,1
1047,2012/2013,2012-11-10,10000,8203,1,1
1048,2012/2013,2012-11-10,1773,8571,0,0
1049,2012/2013,2012-11-09,9994,9985,2,1
1051,2012/2013,2012-11-10,8475,9986,0,0
1052,2012/2013,2012-11-10,9984,9991,2,2
1054,2012/2013,2012-11-17,9986,8203,1,1
1055,2012/2013,2012-11-18,10000,9985,0,0
1056,2012/2013,2012-11-17,1773,9998,1,3
1057,2012/2013,2012-11-18,9994,9993,1,0
1060,2012/2013,2012-11-17,9984,9987,3,1
1063,2012/2013,2012-11-25,9987,1773,1,1
1064,2012/2013,2012-11-24,9991,10000,0,1
1066,2012/2013,2012-11-24,8571,9984,3,1
1067,2012/2013,2012-11-24,8203,8475,0,1
1068,2012/2013,2012-11-24,9998,9994,1,2
1071,2012/2013,2012-12-01,9986,8571,2,0
1072,2012/2013,2012-12-01,10000,9993,0,0
1073,2012/2013,2012-12-01,1773,9991,1,1
1074,2012/2013,2012-12-02,9994,9987,3,4
1076,2012/2013,2012-12-02,8475,9985,0,2
1077,2012/2013,2012-12-07,9985,9986,6,1
1079,2012/2013,2012-12-08,9991,8475,0,2
1081,2012/2013,2012-12-08,8571,10000,1,2
1082,2012/2013,2012-12-08,8203,9994,2,1
1084,2012/2013,2012-12-08,9984,1773,1,1
1087,2012/2013,2012-08-05,10000,9991,3,1
1088,2012/2013,2012-08-05,1773,9987,2,2
1089,2012/2013,2012-08-04,9994,9998,2,2
1091,2012/2013,2012-08-04,8475,8203,0,0
1092,2012/2013,2012-08-04,9984,8571,1,2
1095,2012/2013,2012-12-15,9986,9993,1,0
1096,2012/2013,2012-12-16,10000,9987,3,2
1097,2012/2013,2012-12-15,9994,9991,2,2
1098,2012/2013,2012-12-15,8203,9985,0,2
1100,2012/2013,2012-12-15,8475,8571,1,0
1103,2012/2013,2012-12-22,9991,9986,1,2
1104,2012/2013,2012-12-22,9993,8203,0,2
1106,2012/2013,2012-12-21,8571,9994,2,3
1107,2012/2013,2012-12-22,9998,10000,1,1
1108,2012/2013,2012-12-22,9984,8475,2,2
1111,2012/2013,2012-12-27,9985,9993,3,0
1112,2012/2013,2012-12-26,9986,9998,1,2
1113,2012/2013,2012-12-26,10000,1773,2,1
1114,2012/2013,2012-12-26,9994,9984,3,0
1115,2012/2013,2012-12-26,8203,9991,1,0
1116,2012/2013,2012-12-26,8475,9987,1,1
1118,2012/2013,2013-01-19,9987,9986,3,1
1119,2012/2013,2013-01-19,9991,9985,0,0
1120,2012/2013,2013-01-19,1773,9994,2,6
1121,2012/2013,2013-01-19,8571,9993,4,0
1123,2012/2013,2013-01-19,9998,8203,2,3
1126,2012/2013,2013-01-25,9985,8571,2,0
1127,2012/2013,2013-01-26,9993,9998,0,0
1128,2012/2013,2013-02-20,9986,9984,2,1
1131,2012/2013,2013-01-26,8203,9987,2,1
1132,2012/2013,2013-01-26,8475,1773,2,0
1135,2012/2013,2013-02-02,9991,9993,2,1
1136,2012/2013,2013-02-02,1773,9986,1,0
1137,2012/2013,2013-02-02,8571,8203,2,1
1139,2012/2013,2013-02-02,9998,8475,3,0
1140,2012/2013,2013-02-02,9984,10000,1,2
1142,2012/2013,2013-02-10,9985,9998,0,1
1143,2012/2013,2013-02-09,9993,9987,0,2
1145,2012/2013,2013-02-09,9994,10000,1,1
1146,2012/2013,2013-02-09,8571,9991,1,0
1147,2012/2013,2013-02-09,8203,9984,2,0
1150,2012/2013,2013-02-17,9987,8571,2,0
1151,2012/2013,2013-02-16,10000,8475,2,0
1152,2012/2013,2013-02-16,1773,9993,1,1
1155,2012/2013,2013-02-16,9998,9991,0,2
1156,2012/2013,2013-02-16,9984,9985,0,1
1158,2012/2013,2013-02-24,9985,9987,0,0
1159,2012/2013,2013-02-23,9991,9984,2,0
1161,2012/2013,2013-03-03,9986,10000,0,1
1162,2012/2013,2013-02-23,8571,9998,0,1
1163,2012/2013,2013-02-23,8203,1773,1,2
1164,2012/2013,2013-02-23,8475,9994,0,0
1166,2012/2013,2013-03-09,9987,9991,3,2
1168,2012/2013,2013-03-09,1773,9985,0,4
1169,2012/2013,2013-03-09,9994,9986,1,1
1171,2012/2013,2013-03-09,8475,9993,3,2
1172,2012/2013,2013-03-09,9984,9998,1,3
1173,2012/2013,2012-08-10,9985,8475,3,1
1174,2012/2013,2012-08-12,9987,9994,1,0
1175,2012/2013,2012-08-12,9991,1773,1,1
1176,2012/2013,2012-08-11,9993,10000,1,1
1177,2012/2013,2012-08-11,8571,9986,0,1
1182,2012/2013,2013-03-16,9985,9994,0,2
1184,2012/2013,2013-03-16,9993,9984,3,1
1185,2012/2013,2013-03-16,9986,8475,3,0
1186,2012/2013,2013-03-16,8571,1773,0,0
1187,2012/2013,2013-03-16,8203,10000,2,3
1188,2012/2013,2013-03-16,9998,9987,1,5
1191,2012/2013,2012-08-19,9986,9985,2,6
1192,2012/2013,2012-08-18,10000,8571,2,0
1193,2012/2013,2012-08-18,1773,9984,3,2
1194,2012/2013,2012-08-18,9994,8203,2,1
1196,2012/2013,2012-08-18,8475,9991,0,2
1197,2012/2013,2012-08-26,9985,8203,3,2
1198,2012/2013,2012-08-26,9987,10000,2,0
1199,2012/2013,2012-08-26,9991,9994,2,1
1200,2012/2013,2012-08-25,9993,9986,2,0
1202,2012/2013,2012-08-25,8571,8475,2,1
1207,2012/2013,2012-09-01,9986,9991,1,1
1208,2012/2013,2012-09-01,10000,9998,2,4
1209,2012/2013,2012-09-02,9994,8571,0,1
1210,2012/2013,2012-09-01,8203,9993,0,2
1212,2012/2013,2012-09-01,8475,9984,2,0
1213,2012/2013,2012-09-15,9987,8475,1,1
1214,2012/2013,2012-09-15,9991,8203,0,2
1215,2012/2013,2012-09-16,9993,9985,3,2
1216,2012/2013,2012-09-15,1773,10000,0,1
1219,2012/2013,2012-09-15,9998,9986,2,3
1220,2012/2013,2012-09-15,9984,9994,0,1
1222,2012/2013,2012-09-21,9985,9991,1,2
1223,2012/2013,2012-09-22,9993,8571,2,1
1224,2012/2013,2012-09-23,9986,9987,1,2
1226,2012/2013,2012-09-22,9994,1773,2,2
1227,2012/2013,2012-09-22,8203,9998,3,0
1230,2012/2013,2012-09-29,9987,8203,2,1
1232,2012/2013,2012-09-29,1773,8475,5,2
1233,2012/2013,2012-09-30,8571,9985,2,1
1235,2012/2013,2012-09-29,9998,9993,1,0
1236,2012/2013,2012-09-29,9984,9986,1,0
1241,2013/2014,2014-04-12,9991,8475,2,1
1243,2013/2014,2014-04-19,8475,9991,2,4
1249,2014/2015,2014-07-25,9985,9986,3,0
1251,2014/2015,2014-07-26,9984,9991,0,0
1254,2014/2015,2014-07-27,8203,9987,3,1
1256,2014/2015,2014-07-27,10000,8571,2,0
1259,2014/2015,2014-10-04,9986,8571,0,2
1260,2014/2015,2014-10-04,274581,8203,1,1
1264,2014/2015,2014-10-04,8475,9984,1,0
1265,2014/2015,2014-10-19,9985,10000,1,2
1267,2014/2015,2014-10-18,9991,9986,2,2
1270,2014/2015,2014-10-18,8571,8475,2,1
1276,2014/2015,2014-10-25,10000,9984,1,2
1277,2014/2015,2014-10-26,274581,9994,2,2
1280,2014/2015,2014-10-25,8475,9987,0,1
1282,2014/2015,2014-10-29,9991,8475,4,1
1285,2014/2015,2014-10-29,9994,9986,5,2
1287,2014/2015,2014-10-28,8203,10000,1,1
1288,2014/2015,2014-10-29,9984,9985,0,1
1290,2014/2015,2014-11-01,9985,8203,2,0
1292,2014/2015,2014-10-31,10000,9987,2,0
1296,2014/2015,2014-11-01,9984,8571,0,4
1298,2014/2015,2014-11-09,9987,9985,0,2
1301,2014/2015,2014-11-08,274581,9986,0,2
1302,2014/2015,2014-11-09,9994,8475,3,0
1304,2014/2015,2014-11-08,8203,9984,1,1
1307,2014/2015,2014-11-23,8571,10000,3,1
1309,2014/2015,2014-11-23,9987,8203,3,0
1310,2014/2015,2014-11-22,9991,9984,4,0
1314,2014/2015,2014-11-30,9985,8571,0,2
1315,2014/2015,2014-11-28,10000,9991,2,1
1319,2014/2015,2014-11-29,8475,274581,2,1
1320,2014/2015,2014-11-29,9984,9987,0,1
1322,2014/2015,2014-12-07,9991,9987,0,0
1324,2014/2015,2014-12-07,9986,9985,0,1
1326,2014/2015,2014-12-06,9994,9984,0,0
1327,2014/2015,2014-12-06,8571,8203,3,0
1331,2014/2015,2014-12-13,9987,8571,3,0
1332,2014/2015,2014-12-14,10000,9994,1,0
1333,2014/2015,2014-12-12,8203,9991,0,0
1335,2014/2015,2014-12-13,8475,9986,1,3
1336,2014/2015,2014-12-13,9984,274581,2,1
1338,2014/2015,2014-08-02,9987,9984,1,1
1339,2014/2015,2014-08-03,9991,8203,3,1
1342,2014/2015,2014-08-02,274581,8475,1,0
1343,2014/2015,2014-08-03,9994,10000,2,1
1344,2014/2015,2014-08-02,8571,9985,2,3
1346,2014/2015,2014-12-21,9991,9985,1,2
1349,2014/2015,2014-12-20,274581,10000,0,1
1350,2014/2015,2014-12-21,9994,8571,1,2
1354,2014/2015,2014-12-27,9985,9994,2,0
1356,2014/2015,2014-12-26,10000,9986,1,3
1357,2014/2015,2014-12-26,8571,9991,2,3
1358,2014/2015,2014-12-26,8203,274581,1,0
1360,2014/2015,2014-12-27,9984,8475,1,0
1364,2014/2015,2015-01-17,9986,9984,0,2
1365,2014/2015,2015-01-17,274581,9991,1,3
1366,2014/2015,2015-01-18,9994,9987,1,1
1368,2014/2015,2015-01-17,8475,10000,1,3
1370,2014/2015,2015-01-23,9987,274581,2,0
1373,2014/2015,2015-01-24,8571,9986,0,0
1374,2014/2015,2015-01-24,8203,9994,0,1
1379,2014/2015,2015-01-31,9986,9987,1,0
1380,2014/2015,2015-01-31,274581,8571,0,3
1381,2014/2015,2015-02-01,9994,9991,3,3
1384,2014/2015,2015-01-31,8475,8203,2,2
1385,2014/2015,2015-02-06,9985,274581,3,0
1386,2014/2015,2015-02-08,9987,8475,1,0
1391,2014/2015,2015-02-07,8203,9986,0,0
1395,2014/2015,2015-02-15,9986,9991,0,0
1396,2014/2015,2015-02-14,10000,9985,1,1
1400,2014/2015,2015-02-14,8475,8571,1,0
1401,2014/2015,2015-02-20,9985,8475,3,2
1405,2014/2015,2015-02-21,9994,274581,1,0
1408,2014/2015,2015-02-21,9984,10000,2,2
1411,2014/2015,2015-02-27,9985,9984,1,0
1412,2014/2015,2015-02-28,9986,9994,1,0
1413,2014/2015,2015-02-28,10000,8203,2,3
1416,2014/2015,2015-03-01,8475,9991,0,1
1418,2014/2015,2015-03-07,9987,10000,3,2
1423,2014/2015,2015-03-07,8571,9984,1,0
1424,2014/2015,2015-03-07,8203,9985,1,0
1426,2014/2015,2014-08-10,9985,9991,0,1
1427,2014/2015,2014-08-08,9987,9994,0,0
1429,2014/2015,2014-08-09,8203,8571,1,2
1433,2014/2015,2015-03-15,9986,274581,2,0
1436,2014/2015,2015-03-15,9985,9987,1,0
1438,2014/2015,2015-03-15,9984,8203,2,3
1439,2014/2015,2015-03-15,8475,9994,0,0
1442,2014/2015,2014-08-17,9991,10000,3,1
1444,2014/2015,2014-08-16,9986,8475,2,2
1445,2014/2015,2014-08-15,274581,9985,5,2
1447,2014/2015,2014-08-16,8571,9987,1,1
1451,2014/2015,2014-08-22,9987,9991,3,2
1452,2014/2015,2014-08-23,10000,274581,1,1
1456,2014/2015,2014-08-24,9984,9994,1,0
1458,2014/2015,2014-08-29,9991,8571,0,1
1460,2014/2015,2014-08-31,9986,8203,2,0
1461,2014/2015,2014-08-30,274581,9984,4,0
1462,2014/2015,2014-08-31,9994,9985,1,1
1467,2014/2015,2014-09-14,9991,274581,1,0
1468,2014/2015,2014-09-13,10000,8475,1,4
1469,2014/2015,2014-09-14,8571,9994,2,3
1472,2014/2015,2014-09-13,9984,9986,1,0
1476,2014/2015,2014-09-19,9986,10000,2,1
1477,2014/2015,2014-09-20,274581,9987,1,2
1478,2014/2015,2014-09-21,9994,8203,3,2
1480,2014/2015,2014-09-21,8475,9985,0,2
1482,2014/2015,2014-09-27,9987,9986,1,1
1483,2014/2015,2014-09-28,9991,9994,1,1
1486,2014/2015,2014-09-27,8571,274581,3,0
1487,2014/2015,2014-09-27,8203,8475,2,0
1490,2015/2016,2015-07-25,8571,9985,2,1
1491,2015/2016,2015-07-25,9987,1773,3,1
1493,2015/2016,2015-07-25,10000,9994,3,1
1496,2015/2016,2015-07-26,9986,274581,2,1
1499,2015/2016,2015-10-04,9987,9985,3,1
1501,2015/2016,2015-10-03,9986,10000,3,0
1502,2015/2016,2015-10-03,1773,274581,1,1
1504,2015/2016,2015-10-03,9997,8475,1,3
1507,2015/2016,2015-10-17,8203,9997,3,0
1509,2015/2016,2015-10-16,274581,9991,1,2
1510,2015/2016,2015-10-17,9994,1773,1,2
1511,2015/2016,2015-10-18,8571,9986,2,0
1512,2015/2016,2015-10-17,8475,9987,0,1
1515,2015/2016,2015-10-23,9987,274581,0,4
1516,2015/2016,2015-10-24,8203,10000,3,4
1517,2015/2016,2015-10-25,9986,9985,2,3
1518,2015/2016,2015-10-24,1773,8475,0,2
1520,2015/2016,2015-10-25,9997,8571,2,1
1522,2015/2016,2015-10-28,9985,8203,2,1
1524,2015/2016,2015-10-28,10000,9997,4,0
1526,2015/2016,2015-10-27,9994,9991,1,2
1528,2015/2016,2015-10-28,8475,9986,0,1
1530,2015/2016,2015-10-30,9987,9994,0,2
1531,2015/2016,2015-10-31,8203,8475,2,0
1532,2015/2016,2015-11-01,10000,8571,2,2
1534,2015/2016,2015-10-31,1773,9991,0,2
1536,2015/2016,2015-11-01,9997,9985,1,0
1539,2015/2016,2015-11-08,9991,9986,1,3
1541,2015/2016,2015-11-06,274581,10000,2,2
1542,2015/2016,2015-11-07,9994,9997,1,1
1543,2015/2016,2015-11-07,8571,8203,1,0
1546,2015/2016,2015-11-22,9985,8571,1,1
1549,2015/2016,2015-12-22,274581,9986,0,1
1551,2015/2016,2015-11-21,1773,9987,1,3
1552,2015/2016,2015-11-21,8475,9997,2,1
1554,2015/2016,2015-11-28,9987,9991,0,1
1556,2015/2016,2015-11-27,10000,9985,2,3
1557,2015/2016,2015-11-28,8571,8475,3,1
1558,2015/2016,2015-11-28,9986,9994,1,2
1560,2015/2016,2015-11-28,9997,274581,0,1
1562,2015/2016,2015-12-04,9991,10000,2,2
1565,2015/2016,2015-12-05,274581,8203,2,3
1566,2015/2016,2015-12-06,9994,8571,3,1
1568,2015/2016,2015-12-05,8475,9985,0,0
1571,2015/2016,2015-12-12,8203,9994,1,1
1572,2015/2016,2015-12-12,10000,8475,2,1
1573,2015/2016,2015-12-12,8571,274581,1,3
1574,2015/2016,2015-12-12,9986,1773,2,1
1576,2015/2016,2015-12-13,9997,9991,0,2
1577,2015/2016,2015-07-31,9991,9987,1,0
1579,2015/2016,2015-08-01,8475,8571,2,1
1581,2015/2016,2015-08-01,274581,9997,0,2
1582,2015/2016,2015-08-02,9994,9986,2,2
1583,2015/2016,2015-08-02,9985,10000,2,1
1586,2015/2016,2015-12-20,9991,8571,3,0
1587,2015/2016,2015-12-19,9987,9997,3,0
1589,2015/2016,2015-12-19,274581,8475,0,1
1590,2015/2016,2015-12-18,9994,10000,1,1
1591,2015/2016,2015-12-19,1773,8203,3,1
1594,2015/2016,2015-12-27,9985,274581,3,0
1595,2015/2016,2015-12-26,8203,9991,2,0
1598,2015/2016,2015-12-26,9986,9987,1,0
1599,2015/2016,2015-12-26,8475,9994,2,3
1600,2015/2016,2015-12-26,9997,1773,2,2
1603,2015/2016,2016-01-15,9987,10000,2,1
1605,2015/2016,2016-01-17,9994,9985,0,2
1606,2015/2016,2016-01-16,9986,9997,0,0
1607,2015/2016,2016-01-16,1773,8571,1,0
1610,2015/2016,2016-01-24,9985,9991,0,3
1611,2015/2016,2016-01-23,8203,9987,1,1
1612,2015/2016,2016-01-23,10000,1773,2,2
1613,2015/2016,2016-01-23,274581,9994,1,1
1618,2015/2016,2016-01-31,9991,8475,2,1
1619,2015/2016,2016-01-30,9987,8571,1,0
1621,2015/2016,2016-01-30,9986,8203,3,2
1622,2015/2016,2016-01-30,1773,9985,0,2
1626,2015/2016,2016-02-07,9985,9997,1,2
1628,2015/2016,2016-02-06,10000,9986,2,3
1629,2015/2016,2016-02-06,274581,9987,0,1
1632,2015/2016,2016-02-06,8475,1773,2,2
1634,2015/2016,2016-02-12,9991,274581,2,0
1635,2015/2016,2016-02-13,9987,8475,6,1
1637,2015/2016,2016-02-13,9986,8571,1,1
1638,2015/2016,2016-02-13,1773,9994,3,3
1640,2015/2016,2016-02-14,9997,8203,0,3
1642,2015/2016,2016-02-20,9985,9986,3,0
1644,2015/2016,2016-02-21,10000,8203,2,3
1645,2015/2016,2016-02-20,274581,1773,3,1
1646,2015/2016,2016-02-20,9994,9987,0,0
1647,2015/2016,2016-02-20,8571,9997,3,0
1650,2015/2016,2016-02-26,9991,9994,3,1
1652,2015/2016,2016-02-27,8203,8571,0,2
1653,2015/2016,2016-02-28,9986,8475,2,3
1656,2015/2016,2016-02-27,9997,10000,1,2
1658,2015/2016,2016-03-05,9985,9987,2,1
1659,2015/2016,2016-03-04,9991,1773,1,1
1663,2015/2016,2016-03-05,8571,10000,1,0
1664,2015/2016,2016-03-05,8475,8203,0,0
1665,2015/2016,2015-08-07,10000,9987,0,0
1666,2015/2016,2015-08-08,8571,9994,0,0
1669,2015/2016,2015-08-08,8203,274581,3,1
1672,2015/2016,2015-08-09,9985,8475,1,0
1675,2015/2016,2016-03-13,8203,9985,4,0
1676,2015/2016,2016-03-13,10000,274581,3,0
1677,2015/2016,2016-03-13,9986,9991,1,1
1680,2015/2016,2016-03-13,9997,9994,1,1
1682,2015/2016,2015-08-15,274581,9985,1,1
1683,2015/2016,2015-08-15,9994,8203,2,0
1684,2015/2016,2015-08-15,8475,10000,2,1
1687,2015/2016,2015-08-16,9991,9997,1,0
1688,2015/2016,2015-08-16,1773,9986,2,0
1691,2015/2016,2015-08-22,8203,1773,2,1
1693,2015/2016,2015-08-23,8571,9991,0,0
1695,2015/2016,2015-08-22,8475,274581,3,3
1696,2015/2016,2015-08-21,9997,9987,3,1
1698,2015/2016,2015-08-28,9987,9986,2,0
1699,2015/2016,2015-08-29,9991,8203,2,2
1700,2015/2016,2015-08-29,1773,9997,1,0
1701,2015/2016,2015-08-30,9994,8475,1,2
1702,2015/2016,2015-08-29,274581,8571,0,1
1706,2015/2016,2015-09-13,9985,9994,0,1
1708,2015/2016,2015-09-12,10000,9991,1,1
1710,2015/2016,2015-09-12,8571,1773,0,0
1712,2015/2016,2015-09-13,9997,9986,1,1
1714,2015/2016,2015-09-20,9991,9985,4,1
1715,2015/2016,2015-09-18,9987,8203,3,1
1717,2015/2016,2015-09-19,9994,274581,1,2
1719,2015/2016,2015-09-19,1773,10000,2,3
1722,2015/2016,2015-09-26,9985,1773,2,2
1723,2015/2016,2015-09-26,8203,9986,0,1
1727,2015/2016,2015-09-27,8571,9987,1,0
1728,2015/2016,2015-09-26,8475,9991,1,3
1729,2008/2009,2008-08-17,10260,10261,1,1
1730,2008/2009,2008-08-16,9825,8659,1,0
1731,2008/2009,2008-08-16,8472,8650,0,1
1732,2008/2009,2008-08-16,8654,8528,2,1
1733,2008/2009,2008-08-17,10252,8456,4,2
1734,2008/2009,2008-08-16,8668,8655,2,3
1735,2008/2009,2008-08-16,8549,8586,2,1
1736,2008/2009,2008-08-16,8559,10194,3,1
1738,2008/2009,2008-08-17,8455,8462,4,0
1739,2008/2009,2008-10-29,10260,8654,2,0
1740,2008/2009,2008-10-29,9825,8586,4,4
1741,2008/2009,2008-10-29,8549,8456,2,0
1742,2008/2009,2008-10-29,8559,8668,0,1
1744,2008/2009,2008-10-29,10194,8472,1,0
1745,2008/2009,2008-10-29,8650,8462,1,0
1746,2008/2009,2008-10-29,10252,8655,3,2
1747,2008/2009,2008-10-28,10261,8659,2,1
1748,2008/2009,2008-10-29,9879,8528,2,0
1750,2008/2009,2008-11-01,8586,8650,2,1
1751,2008/2009,2008-11-01,8668,9879,1,0
1752,2008/2009,2008-11-01,8549,8654,1,1
1753,2008/2009,2008-11-03,10261,10252,2,0
1754,2008/2009,2008-11-02,8559,8456,2,0
1755,2008/2009,2008-11-01,8659,8655,2,2
1756,2008/2009,2008-11-01,8462,8528,1,2
1757,2008/2009,2008-11-01,10194,9825,2,1
1758,2008/2009,2008-11-01,8455,8472,5,0
1759,2008/2009,2008-11-08,9825,10260,2,1
1760,2008/2009,2008-11-08,8650,8659,3,0
1761,2008/2009,2008-11-08,8472,8462,1,2
1762,2008/2009,2008-11-08,8654,8668,1,3
1763,2008/2009,2008-11-09,10252,8549,1,2
1764,2008/2009,2008-11-09,8456,8586,1,2
1765,2008/2009,2008-11-09,8655,8455,0,2
1766,2008/2009,2008-11-09,9879,10261,2,1
1768,2008/2009,2008-11-08,8528,10194,0,0
1769,2008/2009,2008-11-15,10260,10194,5,0
1770,2008/2009,2008-11-15,9825,10252,0,2
1771,2008/2009,2008-11-15,8654,8462,0,0
1772,2008/2009,2008-11-16,8668,8549,1,1
1773,2008/2009,2008-11-15,10261,8528,2,2
1774,2008/2009,2008-11-15,8655,8472,1,2
1775,2008/2009,2008-11-15,9879,8586,2,1
1776,2008/2009,2008-11-15,8559,8650,0,2
1777,2008/2009,2008-11-15,8659,8455,0,3
1779,2008/2009,2008-11-22,8650,9879,0,0
1780,2008/2009,2008-11-23,8472,8654,0,1
1781,2008/2009,2008-11-23,8586,8655,1,0
1782,2008/2009,2008-11-22,10252,10260,0,0
1783,2008/2009,2008-11-22,8549,8559,1,3
1784,2008/2009,2008-11-22,8456,9825,3,0
1786,2008/2009,2008-11-22,10194,8659,1,0
1787,2008/2009,2008-11-24,8528,8668,1,0
1788,2008/2009,2008-11-22,8455,10261,0,0
1789,2008/2009,2008-12-01,8650,8654,0,0
1790,2008/2009,2008-11-29,8472,8559,1,4
1791,2008/2009,2008-11-30,8586,8668,0,1
1792,2008/2009,2008-11-29,10252,9879,0,0
1793,2008/2009,2008-11-29,8549,10261,0,0
1794,2008/2009,2008-11-30,8456,10260,0,1
1795,2008/2009,2008-11-30,8462,8655,3,2
1797,2008/2009,2008-11-29,8528,8659,2,1
1798,2008/2009,2008-11-30,8455,9825,1,2
1799,2008/2009,2008-12-06,10260,8472,1,0
1800,2008/2009,2008-12-06,9825,8528,1,0
1801,2008/2009,2008-12-08,8654,8586,0,2
1802,2008/2009,2008-12-07,8668,10252,2,3
1803,2008/2009,2008-12-06,10261,10194,2,2
1804,2008/2009,2008-12-06,8655,8650,1,3
1805,2008/2009,2008-12-06,9879,8456,1,1
1806,2008/2009,2008-12-06,8559,8455,0,2
1807,2008/2009,2008-12-07,8659,8462,1,1
1810,2008/2009,2008-12-13,8472,8659,4,0
1811,2008/2009,2008-12-13,8586,10260,0,0
1812,2008/2009,2008-12-13,10252,8559,4,2
1813,2008/2009,2008-12-13,8549,9825,1,1
1814,2008/2009,2008-12-13,8456,8668,0,1
1815,2008/2009,2008-12-14,8462,10261,0,3
1816,2008/2009,2008-12-13,10194,9879,0,0
1817,2008/2009,2008-12-13,8528,8655,3,0
1818,2008/2009,2008-12-14,8455,8654,1,1
1819,2008/2009,2009-01-14,10260,8528,1,0
1820,2008/2009,2008-12-21,9825,8650,1,1
1821,2008/2009,2008-12-20,8654,10252,0,1
1822,2008/2009,2008-12-22,8668,8455,0,0
1823,2008/2009,2008-12-21,10261,8586,2,1
1824,2008/2009,2008-12-20,8655,10194,3,0
1825,2008/2009,2008-12-20,9879,8549,3,0
1826,2008/2009,2008-12-20,8559,8462,2,1
1827,2008/2009,2008-12-21,8659,8456,2,1
1829,2008/2009,2008-12-26,8650,8559,3,0
1830,2008/2009,2008-12-26,8472,8655,0,0
1831,2008/2009,2008-12-26,8586,9879,0,0
1832,2008/2009,2008-12-26,10252,9825,2,2
1833,2008/2009,2008-12-26,8549,8668,0,1
1835,2008/2009,2008-12-26,8462,8654,1,4
1836,2008/2009,2008-12-26,10194,10260,0,1
1837,2008/2009,2008-12-26,8528,10261,2,1
1838,2008/2009,2008-12-26,8455,8659,2,0
1839,2008/2009,2008-08-23,8650,8549,2,1
1840,2008/2009,2008-08-23,8586,8472,1,2
1841,2008/2009,2008-08-23,10261,8559,1,0
1842,2008/2009,2008-08-24,8456,8654,3,0
