Ad System,Day,Campaign ID,Group ID,Ad ID,Keyword ID,Cost,Shows,Clicks
yandex.direct,2019-04-17,1329633,167879451,408701879,572133699,0.0,23,0
yandex.direct,2019-04-17,1329635,167879149,414198675,572134387,53.86,7,2
yandex.direct,2019-04-17,1329611,167879047,408702099,572133833,0.0,4,0
yandex.direct,2019-04-17,1329635,167879169,408701629,572134631,0.0,1,0
yandex.direct,2019-04-17,1329609,167879291,408701489,572132903,0.0,13,0
yandex.direct,2019-04-17,1329631,167879233,408701283,572134939,0.0,2,0
yandex.direct,2019-04-17,1329643,167879095,408701827,572134193,0.0,274,0
yandex.direct,2019-04-17,1329623,167879329,408701735,572135677,0.0,1,0
yandex.direct,2019-04-17,1329635,167879149,414198677,572134387,41.66,2,1
yandex.direct,2019-04-17,1329631,167879183,408702119,572134675,0.0,1,0
yandex.direct,2019-04-17,1329637,167879371,408701447,572135909,75.68,7,3
yandex.direct,2019-04-17,1329635,167879165,408701621,572134595,0.0,1,0
yandex.direct,2019-04-17,1329627,167879135,408701917,572132869,0.0,14,0
google.adwords,2019-04-17,1329681,167881653,414199359,572141339,0.0,1,0
yandex.direct,2019-04-17,1329637,167879369,408701437,572135893,38.3,6,1
yandex.direct,2019-04-17,1329609,167879291,408701489,572132907,0.0,13,0
yandex.direct,2019-04-17,1329631,167879257,408701331,572135083,0.0,11,0
yandex.direct,2019-04-17,1329619,167879363,408701389,572133185,0.0,5,0
yandex.direct,2019-04-17,1329633,167879451,408701879,572133705,0.0,1,0
google.adwords,2019-04-17,1329665,167881517,414199075,572141569,0.0,1,0
yandex.direct,2019-04-17,1329611,167879057,408701853,572133895,0.0,53,0
yandex.direct,2019-04-17,1329631,167879237,408701289,572134989,0.0,3,0
yandex.direct,2019-04-17,1329623,167879329,408701735,572135629,49.34,3,2
yandex.direct,2019-04-17,1329631,167879195,408702143,572134743,0.0,3,0
yandex.direct,2019-04-17,1329635,167879149,414198677,572134385,0.0,4,0
yandex.direct,2019-04-17,1329631,167879233,408701281,572134955,0.0,1,0
yandex.direct,2019-04-17,1329635,167879145,408701577,572134361,0.0,1,0
yandex.direct,2019-04-17,1329639,167879125,408701789,572134287,0.0,7,0
yandex.direct,2019-04-17,1329641,167879347,408701465,572133131,0.0,1,0
yandex.direct,2019-04-17,1329635,167879161,408701989,572134499,43.45,2,1
yandex.direct,2019-04-17,1329609,167879303,408701519,572132995,0.0,3,0
yandex.direct,2019-04-17,1329645,167879287,408701775,572135343,0.0,3,0
yandex.direct,2019-04-17,1329641,167879349,408701469,572133133,0.0,9,0
google.adwords,2019-04-17,1329693,167881781,414199603,572141405,0.0,3,0
yandex.direct,2019-04-17,1329609,167879299,408701505,572132961,0.0,22,0
yandex.direct,2019-04-17,1329613,167879311,414198635,572135467,0.0,1,0
yandex.direct,2019-04-17,1329631,167879269,408701353,572135185,0.0,1,0
yandex.direct,2019-04-17,1329613,167879309,414198629,572135445,0.0,1,0
yandex.direct,2019-04-17,1329643,167879093,408701823,572134183,0.0,59,0
yandex.direct,2019-04-17,1329629,167879133,408701925,572132775,0.0,24,0
yandex.direct,2019-04-17,1329631,167879225,408701265,572134863,0.0,1,0
yandex.direct,2019-04-17,1329609,167879301,408702095,572132977,0.0,2,0
google.adwords,2019-04-17,1329691,167881577,414199211,572141233,199.86,3,1
yandex.direct,2019-04-17,1329643,167879093,408701823,572134191,7.13,441,1
yandex.direct,2019-04-17,1329631,167879205,408701227,572134763,0.0,1,0
google.adwords,2019-04-17,1329693,167881757,414199569,572141733,213.39,9,1
yandex.direct,2019-04-17,1329611,167879045,408702085,572133807,0.0,7,0
yandex.direct,2019-04-17,1329625,167879087,408701713,572132569,0.0,2,0
yandex.direct,2019-04-17,1329647,167879043,408702045,572136053,0.0,6,0
yandex.direct,2019-04-17,1329633,167879389,408701557,572133365,0.0,2,0
google.adwords,2019-04-17,1329693,167881771,414199619,572141235,348.58,5,2
yandex.direct,2019-04-17,1329611,167879047,408702101,572133831,0.0,2,0
yandex.direct,2019-04-17,1329641,167879333,408701417,572133045,0.0,3,0
yandex.direct,2019-04-17,1329623,167879331,408701739,572135871,0.0,1,0
yandex.direct,2019-04-17,1329613,167879315,414198689,572135531,0.0,14,0
yandex.direct,2019-04-17,1329631,167879235,408701285,572134971,0.0,1,0
yandex.direct,2019-04-18,1329635,167879163,408701615,572134549,0.0,1,0
google.adwords,2019-04-18,1329689,167881669,414199405,572141999,0.0,2,0
yandex.direct,2019-04-18,1329613,167879309,414198627,572135451,0.0,2,0
yandex.direct,2019-04-18,1329611,167879047,408702101,572133817,18.23,41,4
yandex.direct,2019-04-18,1329631,167879235,408701287,572134983,0.0,2,0
yandex.direct,2019-04-18,1329643,167879089,408701813,572134117,0.0,62,0
yandex.direct,2019-04-18,1329647,167879043,408702043,572136045,0.0,3,0
yandex.direct,2019-04-18,1329613,167879315,414198687,572135531,0.0,18,0
yandex.direct,2019-04-18,1329643,167879095,408701827,572134193,54.17,431,3
yandex.direct,2019-04-18,1329647,167879043,408702045,572136041,0.0,7,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132741,0.0,2,0
yandex.direct,2019-04-18,1329611,167879047,408702099,572133829,0.0,3,0
yandex.direct,2019-04-18,1329611,167879049,408701555,572133849,0.0,1,0
yandex.direct,2019-04-18,1329633,167879389,408701557,572133371,0.0,11,0
yandex.direct,2019-04-18,1329643,167879089,408701811,572134117,0.0,4,0
yandex.direct,2019-04-18,1329619,167879365,408701393,572133203,0.0,2,0
yandex.direct,2019-04-18,1329609,167879305,408701523,572132999,0.0,1,0
yandex.direct,2019-04-18,1329613,167879313,414198681,572135507,0.0,1,0
yandex.direct,2019-04-18,1329615,167879067,414198647,572134013,0.0,1,0
yandex.direct,2019-04-18,1329625,167879087,408701713,572132663,0.0,17,0
yandex.direct,2019-04-18,1329633,167879425,408701691,572133523,0.0,1,0
yandex.direct,2019-04-18,1329633,167879389,408701557,572133373,0.0,1,0
google.adwords,2019-04-18,1329691,167881575,414199215,572141151,296.11,18,3
yandex.direct,2019-04-18,1329631,167879257,408701331,572135109,17.83,15,2
yandex.direct,2019-04-18,1329639,167879129,408701795,572134313,0.0,2,0
google.adwords,2019-04-18,1329675,167881407,408706631,572124791,0.0,233,0
yandex.direct,2019-04-18,1329611,167879057,408701851,572133891,0.0,2,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132745,0.0,1,0
yandex.direct,2019-04-18,1329631,167879243,408701303,572135029,0.0,1,0
google.adwords,2019-04-18,1329681,167881649,414199355,572141363,0.0,1,0
yandex.direct,2019-04-18,1329631,167879203,408702159,572134761,0.0,1,0
yandex.direct,2019-04-18,1329643,167879089,408701811,572134131,0.0,30,0
yandex.direct,2019-04-18,1329645,167879287,408701775,572135357,0.0,3,0
yandex.direct,2019-04-18,1329643,167879109,408701855,572134251,0.0,3,0
yandex.direct,2019-04-18,1329609,167879293,408701493,572132935,0.0,2,0
yandex.direct,2019-04-18,1329615,167879063,414198639,572133959,0.0,2,0
yandex.direct,2019-04-18,1329609,167879291,408701491,572132915,0.0,1,0
yandex.direct,2019-04-18,1329639,167879125,408701783,572134293,34.66,508,1
google.adwords,2019-04-18,1329693,167881761,414199551,572141493,0.0,1,0
google.adwords,2019-04-18,1329687,167881423,414741221,572141151,96.88,2,1
yandex.direct,2019-04-18,1329609,167879305,408701521,572133001,0.0,1,0
yandex.direct,2019-04-18,1329633,167879389,408701557,572133369,0.0,19,0
yandex.direct,2019-04-18,1329635,167879149,414198675,572134385,0.0,1,0
yandex.direct,2019-04-18,1329647,167879039,408702079,572135973,0.0,11,0
yandex.direct,2019-04-18,1329613,167879311,414198635,572135467,0.0,1,0
yandex.direct,2019-04-18,1329611,167879047,408702099,572133833,0.0,5,0
yandex.direct,2019-04-18,1329635,167879149,414198675,572134387,49.62,4,1
yandex.direct,2019-04-18,1329629,167879133,408701925,572132789,0.0,1,0
yandex.direct,2019-04-18,1329643,167879101,408701841,572134219,0.0,2,0
yandex.direct,2019-04-18,1329647,167879043,408702045,572136025,0.0,3,0
yandex.direct,2019-04-18,1329641,167879337,408701429,572133069,0.0,3,0
yandex.direct,2019-04-18,1329635,167879165,408701621,572134561,12.48,1,1
yandex.direct,2019-04-18,1329635,167879151,408701591,572134431,0.0,2,0
google.adwords,2019-04-18,1329667,167881631,414199323,572141595,0.0,1,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132545,0.0,3,0
yandex.direct,2019-04-18,1329645,167879287,408701777,572135369,0.0,14,0
yandex.direct,2019-04-18,1329615,167879065,414198643,572133971,0.0,1,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132417,0.0,35,0
google.adwords,2019-04-18,1329691,167881573,414746541,572141747,0.0,1,0
yandex.direct,2019-04-18,1329645,167879277,408702073,572135261,0.0,1,0
google.adwords,2019-04-18,1329689,167881669,414815187,572141999,0.0,1,0
yandex.direct,2019-04-18,1329641,167879349,408701471,572133133,0.0,7,0
yandex.direct,2019-04-18,1329631,167879217,408701249,572134813,0.0,2,0
yandex.direct,2019-04-18,1329641,167879333,408701415,572133005,0.0,1,0
yandex.direct,2019-04-18,1329609,167879301,408702097,572132969,0.0,20,0
yandex.direct,2019-04-18,1329625,167879081,408701699,572132389,0.0,29,0
yandex.direct,2019-04-18,1329643,167879101,408701841,572134217,0.0,5,0
yandex.direct,2019-04-18,1329613,167879321,414198697,572135575,61.54,3,1
yandex.direct,2019-04-18,1329639,167879125,408701785,572134295,0.0,1,0
yandex.direct,2019-04-18,1329615,167879065,414198645,572133997,0.0,2,0
yandex.direct,2019-04-18,1329639,167879125,408701783,572134285,0.0,3,0
yandex.direct,2019-04-18,1329643,167879101,408701841,572134215,0.0,6,0
yandex.direct,2019-04-18,1329647,167879043,408702043,572136043,0.0,6,0
yandex.direct,2019-04-18,1329609,167879305,408701523,572133001,0.0,2,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132529,0.0,1,0
yandex.direct,2019-04-18,1329643,167879109,408701855,572134253,0.0,1,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132479,0.0,4,0
google.adwords,2019-04-18,1329691,167881575,414199215,572141733,0.0,1,0
yandex.direct,2019-04-18,1329615,167879065,414198643,572133979,0.0,1,0
yandex.direct,2019-04-18,1329635,167879165,408701619,572134565,115.66,20,5
yandex.direct,2019-04-18,1329631,167879257,408701329,572135081,0.0,1,0
google.adwords,2019-04-18,1329689,167881701,414199447,572139695,60.75,2,1
yandex.direct,2019-04-18,1329645,167879287,408701775,572135359,0.0,1,0
yandex.direct,2019-04-18,1329631,167879189,408702131,572134703,0.0,2,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132571,0.0,3,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132739,0.0,6,0
yandex.direct,2019-04-18,1329635,167879139,408701567,572134343,0.0,1,0
yandex.direct,2019-04-18,1329621,167879119,408702009,572132689,0.0,2,0
yandex.direct,2019-04-18,1329639,167879131,408701805,572134317,0.0,1,0
yandex.direct,2019-04-18,1329609,167879291,408701491,572132905,0.0,6,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132557,0.0,2,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132761,0.0,70,0
yandex.direct,2019-04-18,1329623,167879331,408701739,572135781,0.0,1,0
yandex.direct,2019-04-18,1329623,167879329,408701735,572135677,0.0,3,0
yandex.direct,2019-04-18,1329631,167879189,408702131,572134705,0.0,1,0
google.adwords,2019-04-18,1329693,167881755,414746543,572141163,0.0,1,0
yandex.direct,2019-04-18,1329647,167879043,408702045,572136057,8.27,215,1
yandex.direct,2019-04-18,1329625,167879085,408701709,572132409,0.0,43,0
yandex.direct,2019-04-18,1329623,167879329,408701735,572135621,0.0,1,0
yandex.direct,2019-04-18,1329637,167879371,408701441,572135905,45.66,2,1
yandex.direct,2019-04-18,1329635,167879171,408701631,572134633,0.0,2,0
yandex.direct,2019-04-18,1329643,167879103,408701843,572134235,0.0,9,0
yandex.direct,2019-04-18,1329615,167879063,414198639,572133939,0.0,5,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132673,0.0,1,0
yandex.direct,2019-04-18,1329635,167879139,408701567,572134339,35.82,2,1
yandex.direct,2019-04-18,1329613,167879313,414198685,572135519,0.0,1,0
yandex.direct,2019-04-18,1329647,167879043,408702045,572136053,0.0,5,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132421,0.0,36,0
yandex.direct,2019-04-18,1329641,167879355,408701481,572133145,0.0,2,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132555,0.0,29,0
yandex.direct,2019-04-18,1329625,167879079,408701697,572136069,0.0,14,0
yandex.direct,2019-04-18,1329611,167879049,408701553,572133845,0.0,2,0
yandex.direct,2019-04-18,1329631,167879241,408701299,572135027,0.0,1,0
yandex.direct,2019-04-18,1329613,167879311,414198635,572135487,0.0,1,0
yandex.direct,2019-04-18,1329609,167879297,408701501,572132951,0.0,1,0
yandex.direct,2019-04-18,1329615,167879069,414198657,572134041,0.0,1,0
yandex.direct,2019-04-18,1329615,167879063,414198639,572133931,0.0,1,0
google.adwords,2019-04-18,1329689,167881669,414815187,572141801,4.51,1,1
yandex.direct,2019-04-18,1329643,167879093,408701823,572134181,16.49,78,2
yandex.direct,2019-04-18,1329625,167879087,408701711,572132629,10.14,1,1
yandex.direct,2019-04-18,1329625,167879087,408701711,572132605,0.0,4,0
yandex.direct,2019-04-18,1329615,167879067,414198647,572134037,87.21,937,4
yandex.direct,2019-04-18,1329615,167879073,414198663,572134077,0.0,4,0
yandex.direct,2019-04-18,1329639,167879125,408701787,572134291,0.0,1,0
yandex.direct,2019-04-18,1329625,167879087,408701713,572132669,0.0,17,0
yandex.direct,2019-04-18,1329639,167879125,408701789,572134293,0.0,2,0
yandex.direct,2019-04-18,1329639,167879127,408702053,572134307,0.0,1,0
yandex.direct,2019-04-18,1329609,167879291,408701489,572132907,0.0,9,0
yandex.direct,2019-04-18,1329611,167879047,408702101,572133819,38.11,266,8
google.adwords,2019-04-18,1329693,167881775,414199611,572141591,0.0,1,0
yandex.direct,2019-04-18,1329635,167879171,408701633,572134635,0.0,1,0
yandex.direct,2019-04-18,1329641,167879345,408701991,572133111,0.0,1,0
yandex.direct,2019-04-18,1329635,167879157,408701603,572134479,0.0,1,0
yandex.direct,2019-04-18,1329639,167879127,408702051,572134311,0.0,22,0
yandex.direct,2019-04-18,1329623,167879327,408702001,572135607,0.0,1,0
yandex.direct,2019-04-18,1329627,167879135,408701917,572132883,0.0,1,0
yandex.direct,2019-04-18,1329623,167879329,408701735,572135649,0.0,2,0
yandex.direct,2019-04-18,1329643,167879093,408701823,572134169,7.65,13,1
google.adwords,2019-04-18,1329693,167881755,414746543,572141933,142.77,2,1
yandex.direct,2019-04-18,1329609,167879291,408701491,572132907,0.0,2,0
yandex.direct,2019-04-18,1329631,167879207,408701231,572134771,0.0,2,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132603,0.0,5,0
google.adwords,2019-04-18,1329667,167881619,414199335,572140235,0.0,1,0
yandex.direct,2019-04-18,1329643,167879089,408701811,572134155,0.0,45,0
yandex.direct,2019-04-18,1329611,167879047,408702099,572133811,0.0,45,0
yandex.direct,2019-04-18,1329637,167879375,408701459,572135929,0.0,1,0
yandex.direct,2019-04-18,1329645,167879287,408701777,572135343,0.0,1,0
yandex.direct,2019-04-18,1329635,167879155,414198633,572134453,0.0,2,0
yandex.direct,2019-04-18,1329611,167879057,408701851,572133895,8.84,15,1
yandex.direct,2019-04-18,1329609,167879299,408701507,572132961,0.0,4,0
yandex.direct,2019-04-18,1329613,167879313,414198679,572135499,0.0,1,0
yandex.direct,2019-04-18,1329639,167879131,408701805,572134329,0.0,3,0
yandex.direct,2019-04-18,1329633,167879451,408701879,572133707,0.0,1,0
yandex.direct,2019-04-18,1329643,167879101,408701841,572134213,0.0,4,0
yandex.direct,2019-04-18,1329635,167879165,408701619,572134605,0.0,1,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132745,0.0,1,0
yandex.direct,2019-04-18,1329615,167879067,414198649,572134017,0.0,2,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132409,17.74,429,1
yandex.direct,2019-04-18,1329643,167879101,408701839,572134213,5.15,15,1
yandex.direct,2019-04-18,1329613,167879313,414198679,572135511,0.0,4,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132771,0.0,1,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132781,0.0,1,0
yandex.direct,2019-04-18,1329631,167879237,408701291,572135007,21.48,15,1
yandex.direct,2019-04-18,1329633,167879419,408701671,572133507,0.0,1,0
yandex.direct,2019-04-18,1329635,167879159,414198709,572134489,0.0,1,0
yandex.direct,2019-04-18,1329647,167879043,408702045,572136029,0.0,1,0
yandex.direct,2019-04-18,1329645,167879287,408701777,572135353,0.0,1,0
yandex.direct,2019-04-18,1329623,167879329,408701737,572135689,0.0,1,0
google.adwords,2019-04-18,1329679,167881477,414199023,572141341,0.0,2,0
yandex.direct,2019-04-18,1329647,167879033,408702069,572135941,0.0,34,0
yandex.direct,2019-04-18,1329621,167879121,408702011,572132713,0.0,7,0
yandex.direct,2019-04-18,1329641,167879339,408701975,572133089,0.0,1,0
yandex.direct,2019-04-18,1329647,167879033,408702069,572135949,0.0,3,0
google.adwords,2019-04-18,1329693,167881759,414199559,572141233,0.0,2,0
yandex.direct,2019-04-18,1329639,167879127,408702055,572134297,0.0,10,0
yandex.direct,2019-04-18,1329619,167879363,408701389,572133185,0.0,4,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132431,0.0,41,0
yandex.direct,2019-04-18,1329627,167879135,408701915,572132831,0.0,1,0
yandex.direct,2019-04-18,1329611,167879049,408701555,572133847,0.0,2,0
yandex.direct,2019-04-18,1329623,167879325,408701729,572135595,0.0,1,0
yandex.direct,2019-04-18,1329611,167879047,408702101,572133827,0.0,1,0
yandex.direct,2019-04-18,1329633,167879419,408701671,572133501,0.0,1,0
yandex.direct,2019-04-18,1329619,167879361,408701387,572133173,0.0,1,0
yandex.direct,2019-04-18,1329609,167879291,408701489,572132917,0.0,2,0
yandex.direct,2019-04-18,1329637,167879369,408701437,572135887,0.0,2,0
google.adwords,2019-04-18,1329691,167881575,414741233,572141869,0.0,1,0
yandex.direct,2019-04-18,1329611,167879055,408701745,572133877,0.0,1,0
yandex.direct,2019-04-18,1329631,167879271,408701359,572135191,14.63,10,1
yandex.direct,2019-04-18,1329639,167879127,408702053,572134299,0.0,6,0
yandex.direct,2019-04-18,1329641,167879333,408701417,572133045,0.0,1,0
yandex.direct,2019-04-18,1329609,167879291,408701489,572132901,57.45,3,1
yandex.direct,2019-04-18,1329623,167879329,408701737,572135695,0.0,1,0
yandex.direct,2019-04-18,1329643,167879093,408701823,572134185,3.99,24,1
google.adwords,2019-04-18,1329689,167881699,416650529,572139785,0.0,2,0
yandex.direct,2019-04-18,1329641,167879351,408701473,572133137,0.0,4,0
yandex.direct,2019-04-18,1329631,167879195,408702145,572134737,0.0,1,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132773,0.0,178,0
yandex.direct,2019-04-18,1329641,167879351,408701475,572133137,0.0,3,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132553,12.28,346,1
google.adwords,2019-04-18,1329693,167881767,414199571,572141887,0.0,1,0
yandex.direct,2019-04-18,1329635,167879149,414198675,572134409,0.0,1,0
yandex.direct,2019-04-18,1329611,167879047,408702101,572133839,0.0,5,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132541,0.0,1,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132561,0.0,3,0
yandex.direct,2019-04-18,1329635,167879165,408701621,572134575,0.0,2,0
google.adwords,2019-04-18,1329687,167881423,414198885,572141151,0.0,1,0
yandex.direct,2019-04-18,1329627,167879135,408701915,572132851,0.0,2,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132759,0.0,1,0
yandex.direct,2019-04-18,1329627,167879135,408701917,572132857,0.0,1,0
yandex.direct,2019-04-18,1329635,167879149,414198675,572134423,0.0,1,0
yandex.direct,2019-04-18,1329623,167879329,408701737,572340597,0.0,4,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132779,0.0,2,0
yandex.direct,2019-04-18,1329633,167879451,408701879,572133699,0.0,5,0
google.adwords,2019-04-18,1329671,167881641,408706883,572124791,48.2326,820,3
yandex.direct,2019-04-18,1329635,167879165,408701621,572134583,0.0,1,0
yandex.direct,2019-04-18,1329639,167879125,408701783,572134295,0.0,83,0
yandex.direct,2019-04-18,1329613,167879311,414198637,572135497,0.0,7,0
yandex.direct,2019-04-18,1329627,167879135,408701915,572132821,0.0,9,0
yandex.direct,2019-04-18,1329609,167879291,408701491,572132903,0.0,5,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132761,0.0,3,0
google.adwords,2019-04-18,1329691,167881575,414199215,572141723,320.88,0,2
yandex.direct,2019-04-18,1329643,167879095,408701829,572134193,15.43,131,2
yandex.direct,2019-04-18,1329613,167879313,414198679,572135525,0.0,1,0
yandex.direct,2019-04-18,1329631,167879257,408701329,572135089,0.0,4,0
yandex.direct,2019-04-18,1329613,167879321,414198697,572135553,59.22,1,1
yandex.direct,2019-04-18,1329631,167879219,408701255,572134833,0.0,1,0
google.adwords,2019-04-18,1329693,167881757,414741223,572141151,0.0,2,0
yandex.direct,2019-04-18,1329631,167879255,408701325,572135079,0.0,1,0
yandex.direct,2019-04-18,1329643,167879099,408701835,572134207,0.0,11,0
yandex.direct,2019-04-18,1329621,167879119,408702009,572132683,8.38,46,1
yandex.direct,2019-04-18,1329643,167879089,408701811,572134123,10.57,2,1
yandex.direct,2019-04-18,1329639,167879127,408702053,572134301,38.55,40,1
yandex.direct,2019-04-18,1329631,167879243,408701301,572135029,0.0,28,0
google.adwords,2019-04-18,1329675,167881407,408706631,572341479,186.427,2719,20
yandex.direct,2019-04-18,1329613,167879309,414198627,572135433,0.0,1,0
yandex.direct,2019-04-18,1329635,167879145,408701579,572134365,0.0,2,0
yandex.direct,2019-04-18,1329625,167879085,408701709,572132421,0.0,1,0
yandex.direct,2019-04-18,1329643,167879089,408701813,572134119,0.0,28,0
yandex.direct,2019-04-18,1329643,167879093,408701823,572134175,0.0,2,0
yandex.direct,2019-04-18,1329635,167879165,408701621,572134581,0.0,1,0
google.adwords,2019-04-18,1329693,167881775,414199611,572141563,156.2,3,1
google.adwords,2019-04-18,1329681,167881653,414199359,572141341,425.57,72,3
yandex.direct,2019-04-18,1329609,167879291,408701491,572132927,0.0,2,0
google.adwords,2019-04-18,1329693,167881757,414199569,572141869,0.0,1,0
yandex.direct,2019-04-18,1329611,167879045,408702087,572133807,0.0,2,0
yandex.direct,2019-04-18,1329631,167879209,408701233,572134777,0.0,2,0
google.adwords,2019-04-18,1329705,167881797,414199651,572141495,0.0,1,0
yandex.direct,2019-04-18,1329637,167879375,408701457,572135931,0.0,4,0
yandex.direct,2019-04-18,1329637,167879371,408701443,572135909,0.0,2,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132795,0.0,1,0
yandex.direct,2019-04-18,1329631,167879197,408702149,572134747,0.0,1,0
yandex.direct,2019-04-18,1329635,167879165,408701619,572134567,0.0,1,0
yandex.direct,2019-04-18,1329639,167879127,408702055,572134301,0.0,1,0
yandex.direct,2019-04-18,1329615,167879067,414198649,572134037,0.0,78,0
yandex.direct,2019-04-18,1329639,167879127,408702057,572134303,0.0,137,0
yandex.direct,2019-04-18,1329621,167879117,408702003,572132677,18.57,40,1
yandex.direct,2019-04-18,1329611,167879053,408701687,572133861,0.0,1,0
yandex.direct,2019-04-18,1329623,167879329,408701737,572135641,67.75,15,3
yandex.direct,2019-04-18,1329615,167879069,414198655,572134067,0.0,5,0
yandex.direct,2019-04-18,1329643,167879089,408701811,572134163,8.86,1,1
google.adwords,2019-04-18,1329667,167881625,414199325,572141547,0.0,1,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132805,0.0,8,0
yandex.direct,2019-04-18,1329635,167879161,408701989,572134505,0.0,1,0
yandex.direct,2019-04-18,1329647,167879033,408702067,572135953,0.0,127,0
yandex.direct,2019-04-18,1329635,167879149,414198677,572134385,0.0,2,0
yandex.direct,2019-04-18,1329627,167879135,408701917,572132885,0.0,7,0
yandex.direct,2019-04-18,1329647,167879033,408702067,572135937,0.0,4,0
yandex.direct,2019-04-18,1329625,167879087,408701711,572132597,0.0,2,0
yandex.direct,2019-04-18,1329625,167879081,408701699,572132391,0.0,4,0
yandex.direct,2019-04-18,1329623,167879325,408701723,572135595,0.0,1,0
yandex.direct,2019-04-18,1329623,167879331,408701741,572135881,0.0,1,0
yandex.direct,2019-04-18,1329631,167879257,408701331,572135099,0.0,1,0
yandex.direct,2019-04-18,1329635,167879155,414198631,572134443,0.0,1,0
yandex.direct,2019-04-18,1329613,167879307,414198671,572135389,0.0,1,0
yandex.direct,2019-04-18,1329615,167879069,414198653,572134067,0.0,21,0
yandex.direct,2019-04-18,1329631,167879249,408701315,572135041,0.0,3,0
google.adwords,2019-04-18,1329687,167881419,414741225,572141163,12.81,1,1
yandex.direct,2019-04-18,1329645,167879287,408701775,572135367,0.0,2,0
yandex.direct,2019-04-18,1329643,167879089,408701813,572134155,0.0,81,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132751,0.0,8,0
yandex.direct,2019-04-18,1329631,167879259,408701335,572135119,0.0,1,0
yandex.direct,2019-04-18,1329631,167879209,408701235,572134777,0.0,3,0
yandex.direct,2019-04-18,1329637,167879375,408701463,572135929,0.0,1,0
yandex.direct,2019-04-18,1329611,167879047,408702101,572133821,0.0,3,0
yandex.direct,2019-04-18,1329619,167879361,408701387,572133177,0.0,1,0
google.adwords,2019-04-18,1329687,167881453,414198941,572140637,0.0,2,0
yandex.direct,2019-04-18,1329625,167879085,408701707,572132441,0.0,10,0
yandex.direct,2019-04-18,1329619,167879367,408701399,572133235,0.0,1,0
yandex.direct,2019-04-18,1329627,167879135,408701917,572132869,0.0,3,0
yandex.direct,2019-04-18,1329609,167879291,408701491,572132917,0.0,1,0
yandex.direct,2019-04-18,1329635,167879159,414198709,572134487,17.42,8,1
yandex.direct,2019-04-18,1329639,167879125,408701789,572134289,0.0,4,0
yandex.direct,2019-04-18,1329621,167879117,408702003,572132675,7.35,8,1
google.adwords,2019-04-18,1329677,167881643,408706921,572980021,7.4072,229,1
yandex.direct,2019-04-18,1329629,167879133,408701923,572132781,0.0,6,0
yandex.direct,2019-04-18,1329609,167879301,408702097,572132975,0.0,5,0
yandex.direct,2019-04-18,1329611,167879061,408702091,572133909,5.57,6,1
yandex.direct,2019-04-18,1329623,167879325,408701725,572135595,0.0,1,0
google.adwords,2019-04-18,1329693,167881781,414199603,572141807,0.0,1,0
yandex.direct,2019-04-18,1329647,167879043,408702043,572136053,0.0,45,0
yandex.direct,2019-04-18,1329647,167879031,408702021,572135935,0.0,8,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132775,0.0,16,0
yandex.direct,2019-04-18,1329633,167879389,408701559,572133363,0.0,2,0
yandex.direct,2019-04-18,1329639,167879125,408701783,572134291,0.0,4,0
yandex.direct,2019-04-18,1329643,167879093,408701823,572134191,55.9,874,6
yandex.direct,2019-04-18,1329629,167879133,408701923,572132747,0.0,1,0
yandex.direct,2019-04-18,1329633,167879401,408701625,572133415,0.0,9,0
yandex.direct,2019-04-18,1329615,167879065,414198643,572133969,0.0,13,0
yandex.direct,2019-04-18,1329609,167879291,408701489,572132909,80.28,15,1
yandex.direct,2019-04-18,1329621,167879119,408702007,572132691,0.0,30,0
yandex.direct,2019-04-18,1329629,167879133,408701925,572132785,0.0,1,0
yandex.direct,2019-04-18,1329629,167879133,408701923,572132779,0.0,6,0
